PROP_TYPE|LIST_NO|LIST_AGENT|LIST_OFFICE|STATUS|LIST_PRICE|STREET_NO|STREET_NAME|UNIT_NO|TOWN_NUM|AREA|ZIP_CODE|LENDER_OWNED|REMARKS|PHOTO_COUNT|PHOTO_DATE|PHOTO_MASK|LISTING_ALERT|NEIGHBORHOOD|COUNTY|STATE|BU_TYPE|LOT_SIZE|BLDG_SQ_FEET|PARKING_SPCS|REAL_ESTATE_INCLD
"BU"|73396317|"BB902850"|"BB5590"|"ACT"|225000|"777"|"Opportunity Dr."||195||"02169"||"Exceptional opportunity to acquire a turn-key pizza restaurant in a prime high-traffic location in the city of Quincy. This business offers excellent visibility and substantial foot traffic. Complete ongoing operation with great online reviews, all equipment & systems included. Perfect opportunity for experienced operator to take over a well-positioned business with all the fundamentals in place. Take advantage of long term lease, permits/licenses, operational systems & established processes. No build-out required - just walk in and run. Step into profitability and be positioned for immediate success! Serious inquiries only."|1|6/25/2025 12:06:00 PM|0|"N"||"Norfolk"|"MA"|"C"|0||0|
"BU"|73358763|"CN229872"|"A95641"|"ACT"|165000|"0000"|"Quincy"||195||"02171"||"Full Menu Greek Style Pizza and Sub Restaurant Business for Sale - Established 16+ Years. Located on primary North Quincy, walking distance to redline T station, surrounded by all the apartments and condominium complex. On the very busy street, high visibility store front with eating seats in, eight seats outdoor. 20 Shared parking spaces. still 8.5 years remaining on the lease, attractive rent, small utilities bill. MUST SELL!"|12|4/11/2025 1:49:00 PM|0|"N"||"Norfolk"|"MA"|"C"|15628||20|
"BU"|73343806|"BB807393"|"AC2092"|"ACT"|1000000|"999"|"Confidential Dental Office"||195|"QUC"|"02169"||"Well established Dental Office in Quincy Center with strong production and collections. Existing patient pool and equipment will stay. Owner could stay during transition, established in 2004. Current lease ends in 2030 with another 5 year option to renew. This a business for sale and does not include any real estate. Please call for additional details."|2|3/11/2025 11:57:00 AM|0|"N"||"Norfolk"|"MA"|"M"|999||0|
"BU"|73379454|"A0002217"|"A90089"|"ACT"|1100000|"28"|"Bay Avenue East"||196|"17W"|"02045"||"Incredible opportunity for investors, business owners or buyers with a vision. Centrally located in Hull, this versatile ‘mixed use’ property offers huge potential and endless possibilities. The large bayside parcel has 25000 sq ft of land with the potential to subdivide, adding even more value and flexibility.  There are 2 structures on the parcel, one structure is a remodeled office building/dance studio with plenty of natural light. There's also a single-family house with solid bones, newer foundation & roof; ready for your remodeling touch!  Neither structure requires flood insurance, which keeps carrying costs lower.  There are also 25 dedicated off-street parking spaces, which is a rare find.  The street was recently rebuilt with new sidewalks and paving, curb to curb leading to the A Street boat ramp, marina area and restaurant.  This unique property is close to an active commercial area, along a bus line and access to the commuter boat to Boston.  Don’t miss out!"|33|5/23/2025 4:28:00 PM|0|"N"||"Plymouth"|"MA"|"M"|25613||25|"Y"
"BU"|73359074|"CN225408"|"AC0081"|"ACT"|4400|"147"|"South Main St"||201||"02050"||"Perfect location and opportunities for your business. Including Retail store, and Professional / Office spaces. Located on main road, just outside of Historic Cohasset village. Short 5-minute walk to the picturesque harbor area. Within short driving distance to the MBTA train station. All separately metered utilities. Newly, high-end constructed building with mini-spilts heating and cooling systems. 100% energy efficient. Fully Handicapped accessible. Expand your current business or start that new business venture idea to reality. Total square footage 2,310"|25|4/12/2025 3:43:00 PM|0|"N"||"Norfolk"|"MA"|"M"|44000||11|
"BU"|73347542|"FR000173"|"AN8116"|"ACT"|110000|"75"|"WASHINGTON STREET"||207||"02359"||"ARE YOU A BAKER?   WANT TO OWN YOUR OWN BAKERY. VERY BUSY,  FULLY EQUIPPED  AND OPERATIONAL BAKERY IN HIGH TRAFFIC LOCATION.  UNIQUE OPPORTUNITY TO BE YOUR OWN BOSS- COMES WITH  EARLY AM HOURS AND CLOSE AT 3PM SO YOUR REST OF DAY IS YOURS.  EQUIPMENT LIST, COPY OF LEASE,  INCOME AND EXPENSE REPORT  ARE ALL AVAILABLE AFTER THE NON DISCLOSURE IS SIGNED BY THE BUYER AND BUYERS AGENT."|7|3/19/2025 2:43:00 PM|0|"N"||"Plymouth"|"MA"|"M"|0||20|
"BU"|73361568|"A9503337"|"AC1745"|"ACT"|270000|"264"|"Washington Street"||207||"02359"||"Have you ever dreamed of owning an Italian pizza shop? Does the smell of a warm pie make you excited? Jump on this opportunity to take this thriving pizza shop and put your own spin on it. A Slice Above Pizzeria has been serving hot fresh pizza for 8 years and the location in general has known as a great spot to grab a slice. The shop features and oversized dining room perfect for hosting birthday parties and lunch guests. The kitchen has a great workflow with a conveyor pizza oven, walk in fridge, walk in freezer, and all the equipment you need to be successful. The oversized parking lot is very contractor friendly and offers plenty of spaces for guests. The sale of this business includes the website, phone number, social media accounts, recipes, training, equipment, and anything else you need to get up and running. It is time to make this dream a reality and take control of your own life. Do not miss the Golden Age of America and this opportunity for you to be rolling in the dough $$"|18|4/18/2025 3:54:00 PM|0|"N"||"Plymouth"|"MA"|"C"|0|1200|30|"N"
"BU"|73296359|"CN225889"|"AN8311"|"ACT"|169900|"0"|"Snow Road"||208|"MFC"|"02050"||"Summer Inventory has arrived! Turn Your Dream of Owning a Business into Reality! Are you ready to take the reins of a thriving year-round, established business? Buckles and Boards Ski Store is now available for investment! After 42 successful years, the current owner is hitting the slopes full-time and passing on this incredible opportunity to a passionate entrepreneur. With everything in place, you can seamlessly step in and start running the business with minimal effort. What’s Included in the Sale: Full inventory of skis, boots, bindings, and accessories; a well-equipped repair shop; a fully operational rental program; and Trendy fashion and gear will support this opportunity.  This business is turnkey, but the potential for growth is huge! Expand into online sales, explore summer and fall activities.  Don’t miss this opportunity to own a business in the outdoor adventure industry with endless possibilities!"|3|4/5/2025 10:59:00 AM|0|"N"||"Plymouth"|"MA"|"E"|0|2400|50|"N"
"BU"|73343549|"CN210963"|"AN6591"|"ACT"|750000|"58"|"Summer St"||210||"02364"||"Great opportunity to own the iconic Food & Liquor Store in Kingston which generates over a $1M in gross revenue. The store was fully renovated back in 2018 & 2019. The sale will include the liquor license as well as the lottery license and all relevant equipment. The store inventory is also included and will be assessed separately from the purchase offer price. The sale is only for the store and does not include the Real Estate."|21|3/10/2025 5:39:00 PM|0|"N"||"Plymouth"|"MA"|"K"|13068||10|
"BU"|73376623|"A9500889"|"AN6813"|"CTG"|1250000|"125"|"Seaview Dr"||213||"02360"||"Become a successful AIRBNB HOST & let this OCEANFRONT HOME pay for itself! This property offering relaxed, stress free, peaceful surroundings has been operating as a successful Airbnb rental w/high guest ratings & consistent bookings. Great cash flow opportunity for investor. Open floor plan on both levels optimizes breathtaking water views from almost every room w/gorgeous spaces for entertaining & relaxing inside & out. First floor offers large kitchen, sliders to deck, breakfast bar, eat-in area & laundry. Living room has a fireplace, all picture windows & slider to deck. Formal dining area is surrounded by picture windows. Plus 2 bedrooms & full bath. Amazing 2d floor plan offers so much versatility. Huge loft w/office area, family room, atrium doors to huge balcony w/captivating views spanning the back of the house, front to back master bedroom, jack & jill full bath, plus bonus room which could be 4th bedroom or office. Access to absolutely gorgeous, highly desirable sandy beach!"|39|5/16/2025 5:18:00 PM|0|"N"||"Plymouth"|"MA"|"A"|5663||4|
"BU"|73359106|"CN253201"|"AN0604"|"ACT"|149000|"123"|"Pizza Plaza"||213||"02360"||"MOTIVATED SELLER ---Family-Owned Pizza and Deli Business for Sale!Location, Location, Location! This turnkey pizza and deli business is ready for you to step in and succeed. Equipped to serve breakfast, lunch, and dinner, it features both indoor and outdoor seating with ample parking.Ideally situated near: office buildings, medical services, popular grocery stores, daycares, shopping centers, strip plazas, residential neighborhoods.  The sale includes: The business name, all equipment, inventory at the time of sale, proprietary recipes, customizable POS system.  For more information, please sign the attached NDA. Don’t miss out on this incredible opportunity to own a thriving, well-established business in a prime location!"|1|4/12/2025 8:37:00 PM|0|"N"||"Plymouth"|"MA"|"C"|0||10|
"BU"|73401893|"BB922547"|"AN6830"|"ACT"|1550|"6"|"Main St Ext"||213||"02360"||"Welcome to the historic award winning post office building in the heart of downtown plymouth.  This 665 sq ft office space consists of an open floor plan with two storage rooms.  Four common bathrooms are available, two male and 2 female.  Property is safe and secure and has a CCTV camera system on the exterior and interior common areas.  The building is key fobbed for added security.  All utilities are included water, gas, and electric.  Tenant is responsible for their own internet Fios and Comcast are available."|10|7/9/2025 1:50:00 PM|0|"N"||"Plymouth"|"MA"|"M"|12981||0|
"BU"|73404227|"CT009427"|"AN0930"|"ACT"|1|"55"|"CommerceWay"||213||"02360"||"Lease a Studio at Image Studios. Be your own boss in a beautiful, modern space designed for beauty and wellness professionals. We're offering a double suite perfect for sharing with another pro or more. Ideal for stylists, estheticians, massage therapists, lash artists, and more.Your lease includes: 24/7 access, Utilities and on-site laundry. Fully furnished suite and  GlossGenius app. Freedom to design your space. Join a community of like-minded entrepreneurs in a stunning building that attracts top talent and loyal clients.Limited availability. Reach out today to schedule a tour!"|14|7/14/2025 5:57:00 PM|0|"N"||"Plymouth"|"MA"|"D"|45600||50|
"BU"|73364707|"NB111199"|"AN4885"|"ACT"|225000|"0000"|"Confidencial Street"||301|"41V"|"01801"||"Woburn Central Square, Turn key, Establish the Restaurant for sale"|1|4/25/2025 8:35:00 AM|0|"N"||"Middlesex"|"MA"|"C"|1350||2|"N"
"BU"|73343031|"BB807535"|"AC1707"|"ACT"|3200|"99"|"cedar st"||301||"01801"||"6000 sq ft of recreation space.  3 pickleball courts, 2 basketball nets and a hit wall.  Will consider sharing the space as well.  1 year and 2 months left on the lease."|1|3/8/2025 4:56:00 PM|0|"N"||"Middlesex"|"MA"|"M"|6000||30|
"BU"|73333907|"CN214766"|"AN1953"|"ACT"|258000|"1234"|"Confidential St"||303||"01864"||""|1|2/10/2025 1:34:00 PM|0|"N"||"Middlesex"|"MA"|"D"|1500||8|
"BU"|73188353|"CN223846"|"AC0756"|"ACT"|300000|"000"|"Full Service Bakery"||305||"02180"||"Established, high-volume, Italian Bakery For Sale. 50+ years in business at same location [Main Street location 31,000 VPD ]Specializes in Italian & American Pastries, Specialty Cakes, Mini Pastry, Bread-Rolls, Italian Cookies, Pies, Pizza, Calzones and Holiday Specialties. Sale includes front of house and back of house, FF&E, POS System and website."|1|12/20/2023 10:07:00 AM|0|"N"||"Middlesex"|"MA"|"E"|1800||0|
"BU"|73397833|"C0001161"|"AN8385"|"ACT"|160000|"1"|"Business Place"||307||"01880"||"Business Opportunity – Thriving Seafood and Roast Beef Shop. Don’t miss this fantastic opportunity to own a well-established and highly successful shop in a prime Weakfield location! Stand-alone building. This business-only sale includes all furniture, fixtures, and equipment, making it a true turnkey operation. All equipment was upgraded one year ago.  With a strong and loyal customer base, high foot traffic, and steady sales, this shop has proven success and a great reputation in the community. An affordable long-term lease is in place with an extension clause. It is set with a pizza oven in place, ready to extend your business and also implement the delivery option. Whether you’re looking to expand your existing food business or start fresh with a profitable model, this is your chance to hit the ground running. Act fast—opportunities like this don’t come around often!"|1|6/27/2025 2:57:00 PM|0|"N"||"Middlesex"|"MA"|"C"|0||0|
"BU"|73384187|"D9500144"|"AN2430"|"PCG"|350000|"404"|"Main St"||307||"01880"||"Brothers deli, serving breakfast and lunch in downtown location with 200 seats.  Room for more business and stay open for dinner.  No delivery, plenty of parking.  Large kitchen with walk-in freezer and walk-in cooler.  Storage."|2|6/3/2025 7:05:00 AM|0|"N"||"Middlesex"|"MA"|"C"|30000||35|
"BU"|73341881|"C8000568"|"AN4339"|"ACT"|120000|"184"|"Broadway"||311||"01906"||"Bustling nail salon in high traffic location. Situated at the corner of Route 1 and Walnut Street on the northbound side, Godfried's Plaza sees over 220,000 cars pass by each day. Large salon includes 5 manicure stations, 4 pedicure stations, reception area, waxing room, kitchenette, bathroom and all inventory. With ample parking and a faithful clientele, this location has housed a nail salon since the 1990s!!! Fantastic opportunity for a turn key business."|8|3/5/2025 7:59:00 PM|0|"N"||"Essex"|"MA"|"D"|99999||220|"N"
"BU"|73374348|"BB807913"|"AN0120"|"ACT"|200000|"2"|"Essex Street"||312||"01902"||"Great business opportunity on the border of Lynn/ Swampscott Ma.Well established, occupancy for 48 people, parking for 10 cars.""Established in 2008, Antique Table Restaurants offer a culinary tour of Italian food and culture""Make this business yours to run and succeed!!"|3|5/14/2025 9:10:00 AM|0|"N"||"Essex"|"MA"|"B"|1200||10|
"BU"|73271175|"CN207271"|"AN6569"|"ACT"|150000|"000"|"Confidential"||315||"01960"||"Here’s an exceptional chance to own a dry cleaning business with an impressive history of over 35 years and a lot of loyal customers! A 5-year used 55 lbs hydrocarbon drycleaning machine, washer, and 3 press machines are included. The owner is retiring. Owner training is available upon request. This well-established enterprise has been showing continuous growth and customer satisfaction. The location plays a vital role in the success of any business, and this dry cleaning business is perfectly situated on a busy street near Rte. 1 & 128. This prime location ensures high visibility and easy access for customers. DO NOT MISS THIS GREAT OPPORTUNITY!!!"|6|7/30/2024 3:20:00 PM|0|"N"||"Essex"|"MA"|"G"|2050||76|"N"
"BU"|73290772|"CT003002"|"AN1441"|"ACT"|3975|"280"|"Bridge St"||316||"01970"||"Amazing Location with High pedestrian & traffic count. 1,100+ sq ft (78’ x 13’ inside) commercial / retail building w/ small parking lot only steps to the Salem T.  Formerly used as Bait & Tackle retail store. Zoning NRCC (North River Canal Corridor Neighborhood Mixed Use). Seller is negotiable to different business ideas and lease arrangements or will consider a sale.  Cleared out & owner will build-to-suit! Allowed by right: Artist Lofts & living space, Studio, Gallery, Trade School,  Business & Professional Office (Lawyers, Accountants, Real Estate Broker, etc), Medical/Dental office, Single Family home, Retail (Convenient Store, Coffee Shop, Tourist Attraction, Gift Shop, Florist, Barber Shop / Salon, Bank, Laundromat, Liquor Store. Allowed w/ Special permit: Music, Recording, Dance studio, Light manufacturing, Brewery/Distiller/Winery w/ Tasting Room, Hotel or Inn, Social Club, Lodge, Restaurant, Bar. Tons of development planned for immediate area!"|15|5/11/2025 3:15:00 PM|0|"N"||"Essex"|"MA"|"E"|2767|1100|4|
"BU"|73372088|"BB809482"|"AC1991"|"ACT"|250|"107"|"North Street"||316||"01970"||"2025 Spring Announcement - Luxury Salon Available in Salem with 2 Weeks Free. Our spectacular salon includes: Chic waiting area with impressively plush and velvety features • Clean, bright, floral interior design • Fully furnished salon on the main level • Large single rooms on the bottom level with a mini-photography set complete with backdrops and lights • Free washer and dryer • Washroom on main level, with an additional washroom (plus shower stall) on the bottom level • Wi-fi available • Central heating and cooling system throughout salon • Nail manicure equipment and massage table available  • Weekly, monthly or yearly agreements  • Location site for Photo Shoots! Reserve now & get 2 Weeks Free! Email us now to schedule a private tour"|3|5/13/2025 8:24:00 AM|0|"N"||"Essex"|"MA"|"D"|0.07||0|
"BU"|73359944|"CN250630"|"AN8797"|"ACT"|139000|"10"|"Undisclosed"||316||"01970"||"Motivated Seller. Great turn-key business opportunity established professional restyling & detailing shop with state-of-the-art equipment. Business has been established for over ten years. The current owner of five years has renovated and re-branded the business expanding with a Marketing team. Social media followers of over 4,000, and the top-of-the-line website and Marketing materials. The owner of the business has built a strong client base not only with the local community but also local Body shops and Dealer Ships. The owner is willing to provide training to potential buyer. Seller offers some financing"|2|4/15/2025 2:04:00 PM|0|"N"||"Essex"|"MA"|"F"|0||4|
"BU"|73407369|"CN227748"|"AC0727"|"NEW"|385000|"123ABC"|"Hoover Way"||316||"01970"||"Longtime established landmark Vacuum and Cleaning Brick and mortar repair/sales business is looking for new owners to continue the tradition! Business is very stable and new owners can expand and grow business owners will train and provide support as needed. High traffic area.  Easy operation, professional layout. Rent 1400 per month, plus utilities, Lease is place for a smooth transition. High volume sales with years of loyal customers.  This is the real deal.  (3 Fulltime- 2 Parttime) Open 5 days a week currently. (Mon-Fri) Cash flow positive from day one. All information on location, name and numbers will be provided with signed NDA only. Owner Financing with @50% deposit preferred. Perfect situation for expansion of existing  or start a new career with this cleaning/repair business.  In store and on road existing business contracts and customers with walk in and future growth opportunity"|7|7/21/2025 1:56:00 PM|0|"N"||"Essex"|"MA"|"B"|25274||20|
"BU"|73405804|"TM329476"|"AN8171"|"ACT"|2500|"97"|"Bridge Street"||316||"01970"||"Now available for lease: a high-visibility commercial space at 97 Bridge Street, formerly home to a successful and beloved sandwich shop. Located in close proximity to Salem’s bustling downtown and MBTA commuter rail station, this space offers the perfect setup for a food service concept. The storefront sits on a well-traveled corridor that connects downtown Salem to major commuter routes and the North River waterfront. Surrounded by thriving businesses, local landmarks, and residential neighborhoods, this is a location that benefits from both steady local traffic and strong tourism."|13|7/17/2025 8:04:00 AM|0|"N"||"Essex"|"MA"|"C"|2265||0|"N"
"BU"|73401216|"CN240776"|"AN6324"|"ACT"|125000|"84"|"Highland Avenue"||316||"01970"||"This reputable dry cleaning business located in Salem, Ma has proudly served the community for over 40 years, building a strong reputation for quality and top-notch service. The current owner has successfully operated the business for the past 9 years and is now retiring, presenting a unique opportunity for a new owner to take over a well-established operation. With a loyal customer base, consistent demand, and room for growth, this turnkey business offers strong earning potential and continued success for the right buyer. Perfect for an owner-operator or investor looking to step into a thriving service-based business with deep roots in the community."|14|7/8/2025 4:52:00 PM|0|"N"||"Essex"|"MA"|"G"|99999999|1674|20|"N"
"BU"|73359495|"CN232914"|"C99946"|"ACT"|35000|"0"|"Opportunity Way"||319||"01915"||"Transferable All Alcoholic Beverage License for sale. License allows for on-premise consumption of liquor, beer, wine, and cordials. Subject to full compliance with the rules and regulations of the City of Beverly Licensing Board now in force or hereafter adopted and any and all rules promulgated by the Alcoholic Beverages Commission of the Commonwealth of Massachusetts (ABCC)."|1|4/14/2025 2:16:00 PM|0|"N"||"Essex"|"MA"|"M"|0||0|
"BU"|73404159|"C8000047"|"C95600"|"ACT"|109900|"185"|"Washington Street"||326||"01930"||"FANTASTIC OPPORTUNITY to purchase a well-established, year round operation located in a high-traffic, high visibility location This ICE CREAM SHOP known as CARL'S CONES is in turnkey condition and is offered together with all inventory and equipment. Conveniently located near highway and commuter rail, and close to Gloucester's historic downtown!"|28|7/14/2025 3:42:00 PM|0|"N"||"Essex"|"MA"|"M"|1275|576|0|"N"
"BU"|73377214|"CN203786"|"AN4955"|"ACT"|2089000|"100-102"|"Main St"||326||"01930"||"Investors/Developers! This mixed use building offers an excellent potential return and a variety of potential uses.  The property is located among the busiest shops and restaurants on Main street and includes two retail stores and three residential apartments all currently leased. The residential units include beautiful architectural details including exposed brick, over-sized windows, tall wooden-beamed ceilings, recessed lighting, central air and beautiful views of the harbor and ocean.   There is a 2000+ sf single level luxury apartment on the second floor, with large granite kitchen, and two townhouse units of apx. 1350 utilizing the third and fourth floors.  Historic Gloucester Harbor and a public beach is just 1/10 mile from the property.  Don’t miss this amazing opportunity."|40|5/19/2025 1:10:00 PM|0|"N"||"Essex"|"MA"|"M"|2890||0|
"BU"|73403332|"CN215187"|"AN8270"|"ACT"|5885|"72"|"Elm St Unit 1 &2"||345||"01952"||"Lease Opportunity – Fully Equipped Embroidery & Silk Screening Business. Turnkey commercial space available with all equipment included to operate your own embroidery and silk screening company. Perfect for entrepreneurs or established businesses seeking expansion. Option 1: Lease the space and operate your own business using the included equipment. Option 2: Lease the existing, established business with an option to purchase. This includes: All equipment, Existing client base Business name and goodwill Onboarding support25 years in business Certified DBE, WBE, STP Approved vendor on the Massachusetts Statewide Contract CLT09Details available to approved applicants only."|24|7/11/2025 3:01:00 PM|0|"N"||"Essex"|"MA"|"E"|88209000||9|"N"
"BU"|73363657|"C0003542"|"AC0342"|"ACT"|699000|"55"|"Lafayette Rd"||345||"01952"||"Prime Development Opportunity on Route 1High-Visibility | Transformational Zoning | 1.5 Acres of PossibilityAttention visionary developers, investors, and builders—welcome to one of the most strategic and high-exposure parcels on the North Shore. Located directly on bustling Route 1 in Salisbury, Massachusetts, this 1.5-acre property offers a rare opportunity to shape the future of a town undergoing a powerful transformation from coastline to town center. Positioned in a rapidly revitalizing corridor, this site offers flexible redevelopment potential ideal for: Class-A office space or professional medical suites, Senior living or assisted living residences, High-demand multi-family, duplex, or condominium units. This is your chance to create a landmark destination in one of the North Shore’s most talked-about coastal towns. The momentum is here—bring your vision to life."|15|4/23/2025 4:30:00 PM|0|"N"||"Essex"|"MA"|"M"|64469||10|
"BU"|73320886|"CN227748"|"AC0727"|"ACT"|699000|"123abc"|"Starving Walker Way"||345||"01951"||"Longtime established landmark restaurant is looking for new owners to continue the tradition! Business is stable and growing and owners will train and provide support as needed. Restaurant/Bar/Keno location.  Easy operation, professional layout. Rent 8000 per month, plus utilities, Lease is place for a smooth transition. 10,000 Square Feet, @300 licensed seats, . High volume sales with years of loyal customers Liquor license included. This is the real deal. 30 employees including owners. (7 Fulltime- 25 Parttime) Open 5 days a week currently. (Wed- Sun) Cash flow positive from day one. All information on location, name and numbers will be provided with signed NDA only. Owner Financing with @50% deposit preferred."|3|12/20/2024 10:51:00 AM|0|"N"||"Essex"|"MA"|"B"|25274||50|
"BU"|73309564|"D9500144"|"AN2430"|"ACT"|150000|"00"|"Confidential"||346||"01913"||"What a location, right off the highway at the traffic lights, intersection of two major streets!!!  Free standing building Breakfast & Lunch with room for Subshop, Pizza and other types of eating.  Currently open 5days a week, limited hours!  Seats 60, parking for 60 cars.  Great potential.  Information available with a signed confidentiality agreement and proof of funds."|1|11/10/2024 9:55:00 PM|0|"N"||"Essex"|"MA"|"C"|80000||60|
"BU"|73309006|"D9500144"|"AN2430"|"ACT"|89900|"00"|"Confidential"||352||"01832"||"A nice beauty salon in a great location with good clientele with great business and potential for more business.  Easy to show.  All information available with a confidentiality agreement."|1|11/4/2024 10:37:00 PM|0|"N"||"Essex"|"MA"|"D"|50000||40|
"BU"|73337510|"CN247809"|"AN1953"|"ACT"|145000|"9999"|"Confidential"||352||"01830"||"Prime Location, Prime Opportunity! Thriving Dry Cleaning Business for Sale – 38+ Years of Excellence! Seize the opportunity to own a highly reputable and successful dry cleaning business with over 38 years of proven success. This well-established operation has built a strong reputation for quality service and customer satisfaction. Prime location ensures high visibility, steady foot traffic, and easy accessibility, with ample parking for added convenience. Whether you're an industry professional or an entrepreneur looking for a lucrative investment, this turnkey business is ready for its next owner to continue its legacy of success. Situated in a bustling area, this dry cleaning business benefit With its established presence and strong community ties, this is a rare opportunity to take over a profitable business with significant potential for further expansion. Serious inquiries only-Confidentiality & Non-Disclosure Agreement required for further details."|12|2/23/2025 1:10:00 PM|0|"N"||"Essex"|"MA"|"G"|99999||250|"N"
"BU"|73376812|"D9500144"|"AN2430"|"ACT"|930000|"00"|"Confidential"||352||"01832"||"This is a strong on-going operation in a 3A location.  Business for sale only with all equipment. Long term lease available.  Excellent opportunity for one or more owners, money making pizzeria sub shop with limited menu that could increase $$$ even more.  Very strong/yearly-weekly income.  Some owner financing avail to qualified and experienced new owner.  Showing by appointment only.  Info available with a signed confidentiality agreement."|3|5/17/2025 3:44:00 PM|0|"N"||"Essex"|"MA"|"C"|42000||30|
"BU"|73352172|"CN247822"|"AC0342"|"ACT"|979000|"124"|"Essex St"||352|"830"|"01832"||"Don’t miss this rare opportunity to own a well-established sports bar/tavern in the heart of Haverhill’s Riverfront Cultural District! Completely reconstructed in 2011, this popular downtown destination features a classic open-barroom layout and off-street parking for approximately 15 cars—a valuable asset in this bustling area.Known for its lively atmosphere, the bar attracts a loyal crowd with pool tables, darts, video games, and live entertainment every Friday and Saturday night. The sale includes the bar business, restaurant, and liquor licenses, with additional approval for lottery (never executed), presenting even more potential revenue streams.Whether you’re an investor or looking to run your own bar, this is a turnkey opportunity in a prime downtown location!"|12|3/31/2025 12:07:00 PM|0|"N"||"Essex"|"MA"|"B"|5150||15|
"BU"|73399731|"CN249417"|"AN8359"|"ACT"|38000|"159"|"Winter St"||352||"01830"||"An excellent opportunity to take over a fully operational Chinese restaurant in the heart of Haverhill,  This offering includes all existing fixtures and commercial kitchen equipment—(including a walk-in cooler and walk-in freezer, three deep-fryers, a grill stove, a standing smoke stove, a four-ring commercial Chinese wok range, . The assumable lease allows for a smooth transition, whether you plan to continue the current operation or launch a new concept. Significant value lies in the restaurant’s established reputation and loyal customer base. Ownership is open to further discussion."|2|7/4/2025 8:23:00 PM|0|"N"||"Essex"|"MA"|"C"|1700||2|
"BU"|73393643|"BB954046"|"AN6774"|"ACT"|249999|"1019"|"Osgood Street"||362||"01845"||"Beautiful beauty spa located in a busy main business district with incredible visibility is up for sale. Your neighbors are a popular ice cream shop, Mobile gas station, Dunkin Donuts and many more boutique stores. The plaza has ample front and back parking. This condo unit is built/developed in 2007, hence everything is fairly newer and in excellent shape. The business is a beauty salon spa which includes, hair, medspa, makeup, and nails. It has 4 shampoo sinks, 12 hairstylist stations, a makeup section, 3 treatment rooms, 1 nice waiting area, a huge modern reception space, ample storage rooms, an office, a break room, employee locker area, and 2 bathrooms. The spa owner does not need to be licensed and could run absentee. The spa is meticulously and beautifully designed, you don't have to renovate anything. Just buy and operate!"|28|6/19/2025 12:43:00 PM|0|"N"||"Essex"|"MA"|"D"|86684||40|
"BU"|73370247|"CN233817"|"AN8300"|"ACT"|70000|"000"|"Confidential"||362||"01845"||"This is a rare opportunity to acquire a well-established, family-owned bakery in North Andover. Renowned for its high-quality ingredients, exceptional craftsmanship, and distinctive flavors, this bakery has built a loyal customer base and a strong reputation for excellence. Operating from a fully licensed and equipped commercial kitchen, the business is ready for seamless transition and continued success. This high-end, differentiated bakery is ideal for an entrepreneur or established operator seeking a unique, profitable venture in the specialty food market."|10|6/4/2025 11:38:00 AM|0|"N"||"Essex"|"MA"|"E"|9999||15|"N"
"BU"|73337016|"CN223846"|"AC0756"|"ACT"|525000|"000"|"Liquor Store"||363||"01810"||"License:All Alcohol Package Store & Tobacco & Lottery  Property: 1,460 Square Feet Street Level Retail Space. Sale includes Licenses, FF&E and Current Inventory [Inventory price TBD at time of sale] Buyers assumes Lease Assignment. Location has been a package store for over 40yrs. Renovated 2023, Improvements:Electrical Panel & Wiring,Bathroom & Plumbing,Water Fall Marble Sales Counter,10 Panel Walk in Cooler,Bosch HVAC Unit,Flooring,LED Lighting,Street Scape: Sidewalk, Curbing, Road & Public Parking"|1|2/20/2025 4:39:00 PM|0|"N"||"Essex"|"MA"|"J"|1460||1|"N"
"BU"|73306834|"BB301139"|"AN7572"|"ACT"|159900|"195"|"Andover St"||363|"BAL"|"01810"||"Sunday General Store is a long-established business with 19+ years of success near the Ballardvale MBTA in Andover. Generates $276K+ in annual revenue with licenses for beer, wine, lottery, tobacco, and ATM. Turnkey business-only sale (no real estate). Includes 2 storage rooms and partial inventory at list price. Full inventory negotiable. Seller offers limited-time $9,900 buyer credit. Requires proof of funds or mortgage approval of at least $100K prior to showing. Remaining balance may be financed by seller. Serious, verified buyers only. NDA required for financials. Seller will provide up to 30 days of training; faster handover possible (3 days for cash, 2 weeks for loan). Owners are retiring and motivated. Great opportunity to expand a steady, profitable store. Do not approach during business hours. Showings by appointment only. Offer deadline: July 21, 2025."|24|4/27/2025 5:21:00 PM|0|"N"||"Essex"|"MA"|"K"|1|850|10|"N"
"BU"|73278111|"CN249236"|"AN3805"|"ACT"|199000|"000"|"Confidential"||364||"01841"||"Turnkey Salon and Medspa business with a solid foundation & endless potential for growth. 15+ years of successful operation with a strong and loyal client list. Highly rated for exceptional service and customer satisfaction.  Offering a wide range of services including hair styling, medspa treatments, laser hair removal, and more.  High foot traffic location with walk-in clients regularly.  Professional website with online appointment booking system.  Diverse and talented team catering to a broad clientele.  Beauty Center equipped with state-of-the-art facilities and equipment. Salon name to be transferred to the new owner(s).  Inventory & equipment: Includes all inventory and equipment necessary for seamless operation. 2,300 current customers in the database included.  Approx. 1,500 square feet of space. Buyers lease terms can be determined with the landlord. Optional 3 months training for smooth transition."|8|2/27/2025 10:50:00 AM|0|"N"||"Essex"|"MA"|"D"|0|1500|0|
